ID_maximum,ID_minimum,ID_abs_maximum,ID_abs_minimum,ID_mean,ID_abs_energy,ID_mean_abs_change,ID_cid_ce,Time_maximum,Time_minimum,Time_abs_maximum,Time_abs_minimum,Time_mean,Time_abs_energy,Time_mean_abs_change,Time_cid_ce,hr_maximum,hr_minimum,hr_abs_maximum,hr_abs_minimum,hr_mean,hr_abs_energy,hr_mean_abs_change,hr_cid_ce,temp_maximum,temp_minimum,temp_abs_maximum,temp_abs_minimum,temp_mean,temp_abs_energy,temp_mean_abs_change,temp_cid_ce,target,target_name
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.183333333333333,10.283333333333333,0.01694915254237288,0.01694915254237288,77.1417857142856,69.71999999999989,77.1417857142856,69.71999999999989,74.66023511904751,5580.704403675579,0.15822639225181656,0.03596135663481491,28.844748150592164,28.573427281423523,28.844748150592164,28.573427281423523,28.679839952966216,822.540976076216,0.005713774883153488,4.574395727623277e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.2,10.4,0.01694915254237288,0.01694915254237288,77.12562499999989,69.62044642857131,77.12562499999989,69.62044642857131,74.53487946428562,5562.306927970992,0.1596398305084751,0.036124911633085406,28.84238283731592,28.57117414690617,28.84238283731592,28.57117414690617,28.675280386238114,822.2791843472452,0.00567736929910536,4.550170729370305e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.216666666666667,10.516666666666667,0.01694915254237288,0.01694915254237288,77.10321428571416,69.50151785714274,77.10321428571416,69.50151785714274,74.40781101190466,5543.675243851093,0.1612757263922521,0.0363561279888014,28.84238283731592,28.566244909515795,28.84238283731592,28.566244909515795,28.670712016619778,822.0169298164778,0.005726411446400701,4.5843285265539016e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.2333333333333334,10.633333333333333,0.01694915254237288,0.01694915254237288,77.04660714285701,69.3811607142856,77.04660714285701,69.3811607142856,74.2791101190475,5524.822573998973,0.16235623486682835,0.03654733939921302,28.834615279857285,28.56493894423229,28.834615279857285,28.56493894423229,28.666087951735047,821.7514746357016,0.005616892934957848,4.4849566561276766e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.25,10.75,0.01694915254237288,0.01694915254237288,77.01455357142845,69.27392857142846,77.01455357142845,69.27392857142846,74.14956547619035,5505.8675324572005,0.16258777239709454,0.03659383296221022,28.82857315327543,28.559438762894548,28.82857315327543,28.559438762894548,28.661501676452335,821.4882497042705,0.005607707422345712,4.4743544546308146e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.2666666666666666,10.866666666666667,0.01694915254237288,0.01694915254237288,77.01455357142845,69.18910714285703,77.01455357142845,69.18910714285703,74.02016666666655,5486.956913150228,0.16195520581113856,0.03646291427058114,28.819238541590774,28.559438762894548,28.819238541590774,28.559438762894548,28.657031895446732,821.2317336234066,0.005465553496246208,4.3281897730757084e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.283333333333333,10.983333333333333,0.01694915254237288,0.01694915254237288,77.01455357142845,69.13508928571417,77.01455357142845,69.13508928571417,73.89190327380942,5468.234821038859,0.16044794188862047,0.036166037108699464,28.814780965115293,28.558635339791092,28.814780965115293,28.558635339791092,28.652688508750078,820.9825193293075,0.005419678524598036,4.29970816102921e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.3,11.1,0.01694915254237288,0.01694915254237288,77.01455357142845,69.11437499999988,77.01455357142845,69.11437499999988,73.76567708333323,5449.830749442345,0.15833686440678016,0.035815635944526115,28.805035815285635,28.558635339791092,28.805035815285635,28.558635339791092,28.648482835681996,820.7412094939298,0.005319002107817151,4.1632876791460817e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.316666666666667,11.216666666666667,0.01694915254237288,0.01694915254237288,77.01455357142845,69.11383928571418,77.01455357142845,69.11383928571418,73.64186309523798,5431.796435074388,0.15597003631961281,0.03548258942083186,28.79725280034012,28.558635339791092,28.79725280034012,28.558635339791092,28.644394874535223,820.5067044450215,0.005232551592660031,4.072813329111542e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.3333333333333335,11.333333333333334,0.01694915254237288,0.01694915254237288,77.01455357142845,69.11383928571418,77.01455357142845,69.11383928571418,73.52066369047607,5414.1579177726235,0.15420248184019425,0.03523923504518335,28.78744738913843,28.55854008532645,28.78744738913843,28.55854008532645,28.640416329285,820.2785118276631,0.005087003286749746,3.912368556464294e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.35,11.45,0.01694915254237288,0.01694915254237288,77.01455357142845,69.11383928571418,77.01455357142845,69.11383928571418,73.40181249999988,5396.873155683976,0.15271943099273605,0.035050410892640896,28.78689974264885,28.55854008532645,28.78689974264885,28.55854008532645,28.63663791445147,820.0618265763133,0.005115050190319617,3.920081624040177e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.3666666666666667,11.566666666666666,0.01694915254237288,0.01694915254237288,77.01455357142845,69.11383928571418,77.01455357142845,69.11383928571418,73.28488244047608,5379.879428248416,0.15152542372881353,0.03494753437391899,28.782747022122315,28.55854008532645,28.782747022122315,28.55854008532645,28.63294107377991,819.8498054106168,0.005082099487524649,3.8850296617750465e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.3833333333333333,11.683333333333334,0.01694915254237288,0.01694915254237288,77.01455357142845,69.11383928571418,77.01455357142845,69.11383928571418,73.16916220238085,5363.071249644036,0.15103964891041172,0.034928060008431266,28.782747022122315,28.55854008532645,28.782747022122315,28.55854008532645,28.629422261327964,819.6480012035034,0.005120279560683516,3.909957327118862e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.4,11.8,0.01694915254237288,0.01694915254237288,77.01455357142845,69.11383928571418,77.01455357142845,69.11383928571418,73.05338839285703,5346.263621455261,0.15161470944309943,0.03495178125540464,28.77540707098708,28.55854008532645,28.77540707098708,28.55854008532645,28.625912018434462,819.4466716454342,0.005040828654559258,3.830567607653799e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.4166666666666665,11.916666666666666,0.01694915254237288,0.01694915254237288,77.01455357142845,69.05446428571418,77.01455357142845,69.05446428571418,72.93666666666654,5329.325871228193,0.15227451573849846,0.03500597962966957,28.770335641524788,28.55854008532645,28.770335641524788,28.55854008532645,28.622641695527882,819.2591036003683,0.0050744526989262555,3.8713424020242346e-05,0.0,0
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,4.0,3.0,4.0,3.0,3.433333333333333,12.033333333333333,0.01694915254237288,0.01694915254237288,77.01455357142845,68.96223214285703,77.01455357142845,68.96223214285703,72.8180476190475,5312.1211739237715,0.15282838983050823,0.03509004980434962,28.76180769108116,28.55854008532645,28.76180769108116,28.55854008532645,28.619593286336283,819.0842536570545,0.005069629698808586,3.8632535826734096e-05,0.0,0
